duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
0.923548015,0.653316199,0.127275715,0.618588572,0.357519435,0.977167724,0.675135664,0.363512692,0.989440901,0.100074392,0.328138792,0.227033988,0.310685009,0.720561903,0.372366151,0.229865428,0.728111707,0.510633642,0.205080599,0.961579344,0.513202717,0.738296491,0.251125979,0.115798086,0.190032274,0.874823187,0.978230616,0.119049207,0.829222992,0.997528014,0.0616972,0.465476818,0.213329675,0.825671196,0.646036338,0.902770336,0.569000004,0.081620329,0.546901449,0.666604212,0.354992825,normal
0.544524614,0.916469007,0.702112165,0.142881294,0.934947264,0.868368232,0.180733699,0.773813174,0.955352003,0.820988983,0.739180869,0.742539605,0.169610103,0.280687873,0.483639598,0.771271941,0.242607049,0.470689135,0.690282517,0.636333576,0.940912782,0.785347912,0.773240018,0.282203091,0.630021487,0.392671986,0.328014844,0.390039794,0.113914237,0.696182196,0.415829506,0.288741822,0.869156524,0.77955629,0.127351447,0.791893424,0.770217887,0.462608181,0.86893499,0.26235668,0.55750221,R2L
0.683686831,0.82412349,0.138139728,0.342492642,0.752110548,0.536503415,0.234767415,0.674959943,0.570364761,0.463432687,0.061621042,0.607563101,0.230976943,0.344843039,0.01631343,0.620410665,0.91277652,0.777138579,0.238540334,0.093181992,0.110569697,0.950979246,0.604137814,0.581794888,0.958649025,0.836433625,0.471008639,0.333526439,0.882490739,0.944729863,0.763566645,0.616525557,0.674091264,0.761889488,0.985210631,0.621777643,0.890070933,0.649218685,0.500603668,0.418925835,0.547770896,R2L
0.032614274,0.900696347,0.648143045,0.321888246,0.16185264,0.205218081,0.311408872,0.142311373,0.841125198,0.601089123,0.109944028,0.590369178,0.249161626,0.438040425,0.875472291,0.728596837,0.274745369,0.447739282,0.812195163,0.932467782,0.418421709,0.812058627,0.436680786,0.329258906,0.350494803,0.678283941,0.051365644,0.880585585,0.687066479,0.836911461,0.944267687,0.644596081,0.431596104,0.258445966,0.415711004,0.556018459,0.717099911,0.316027935,0.375178553,0.755871566,0.091921598,R2L
0.336143533,0.330359629,0.781144856,0.071043746,0.188920366,0.096928875,0.876690615,0.601413963,0.407606943,0.058062722,0.495827245,0.691636978,0.356309209,0.991031517,0.240233562,0.427101497,0.834633707,0.075390892,0.308917268,0.388170079,0.364046077,0.945173053,0.245132979,0.279385129,0.467712043,0.389448322,0.685030236,0.37903163,0.965477225,0.588387896,0.903653414,0.69706155,0.390374495,0.799111566,0.072562215,0.002176386,0.957217321,0.562556385,0.754986109,0.004260798,0.941398968,DoS
0.995411548,0.610482459,0.214332362,0.945798755,0.94139364,0.238189405,0.161017889,0.614949118,0.24105763,0.595223048,0.074380035,0.061267354,0.895367328,0.731503845,0.63730194,0.105787509,0.819876974,0.669872853,0.254415568,0.843941245,0.410707518,0.372764382,0.486814642,0.75473907,0.90556617,0.470394684,0.330711387,0.596948782,0.24352133,0.220189918,0.312654216,0.849838593,0.52748401,0.531328545,0.690746826,0.197096903,0.001404861,0.032828477,0.205799506,0.26570224,0.357029615,normal
0.0287977,0.721379627,0.868569079,0.030395426,0.231936022,0.622628752,0.861183811,0.980707045,0.357071008,0.127042485,0.867689809,0.730451613,0.884488905,0.580273669,0.166450519,0.046127463,0.319074776,0.699969686,0.291330223,0.216006499,0.471718543,0.105952152,0.814166794,0.852280835,0.472955878,0.872664772,0.151313719,0.595792326,0.290000357,0.242739346,0.606779771,0.351754068,0.380832215,0.913137934,0.928526041,0.211641899,0.937095974,0.719995935,0.242648992,0.178093499,0.961339639,R2L
0.467206015,0.682803616,0.837652458,0.392548055,0.927570307,0.197252615,0.29257095,0.106982685,0.506485174,0.55660531,0.071073772,0.623085588,0.040494396,0.423214996,0.432100292,0.508438205,0.500889492,0.650227897,0.003986501,0.838356161,0.368309704,0.936257138,0.827038481,0.563452764,0.963911055,0.111962202,0.720904558,0.49952725,0.014357521,0.231538905,0.750946417,0.931104469,0.678825942,0.633091396,0.630942555,0.765912398,0.557549713,0.097580703,0.171742164,0.590315614,0.59760096,DoS
0.750950654,0.334056547,0.134303421,0.242530356,0.16452661,0.750020507,0.317829744,0.915369627,0.504971412,0.146341846,0.517854066,0.522674897,0.529516061,0.473192523,0.386029102,0.876306666,0.892788953,0.084380083,0.306589027,0.534299056,0.225173905,0.601595057,0.972268076,0.525934404,0.358603613,0.472255812,0.982864771,0.841052914,0.786539232,0.000868677,0.859548311,0.463243933,0.400433996,0.842923383,0.757942248,0.610363983,0.939083753,0.94583167,0.657120096,0.007611017,0.217277114,R2L
0.721390168,0.151863331,0.701220323,0.771434177,0.441692404,0.40528953,0.073214369,0.286978825,0.563941908,0.892334295,0.92938733,0.496534938,0.536460885,0.246397897,0.072422978,0.91193542,0.637504288,0.385591003,0.501011602,0.872197835,0.940819357,0.833504034,0.915403886,0.267443188,0.928892227,0.550570096,0.629843413,0.718761882,0.413377849,0.728536056,0.247306469,0.808840542,0.634241847,0.029983437,0.028936473,0.10486988,0.809167182,0.625063578,0.717772214,0.189311996,0.718323152,Probe
0.049684024,0.786514147,0.326046969,0.69899617,0.289380124,0.082857173,0.141331157,0.265258387,0.942878561,0.953513111,0.161258864,0.292402216,0.074062507,0.005799098,0.430690208,0.660431653,0.59813823,0.548125582,0.140053246,0.88542641,0.155360213,0.181040332,0.861566449,0.201637738,0.89538628,0.418113939,0.665392013,0.476523503,0.613500478,0.21355146,0.73695113,0.653285181,0.63565049,0.675167694,0.154847002,0.648259571,0.1429975,0.603481021,0.004536702,0.265680766,0.752592063,DoS
0.238462286,0.724817864,0.179570012,0.896569142,0.327416424,0.069678447,0.343490404,0.112718464,0.888213646,0.376706514,0.607281756,0.394665139,0.436519139,0.815512915,0.78133513,0.303749167,0.764532327,0.210574436,0.224937631,0.902537845,0.220503118,0.608448282,0.570836203,0.440425859,0.7478062,0.61101418,0.357396213,0.153898371,0.7742566,0.206080222,0.563972937,0.548554149,0.860235572,0.884237616,0.2509739,0.421674587,0.045420478,0.416061279,0.614542875,0.188885903,0.127427082,R2L
0.767103976,0.703870634,0.09960099,0.745664903,0.508771869,0.198923126,0.594323092,0.434797618,0.805825042,0.254883469,0.050505518,0.785471224,0.932332623,0.228099376,0.716059735,0.867473893,0.335462412,0.76430065,0.50087235,0.390155379,0.755433839,0.242811589,0.972242228,0.013677195,0.517864793,0.333051307,0.191219661,0.10143239,0.584572094,0.161522929,0.236668942,0.572257563,0.57382185,0.420922145,0.665915408,0.092745831,0.114011441,0.712091715,0.090078687,0.836992073,0.837755343,R2L
0.259862912,0.549680374,0.588565376,0.119785348,0.547016471,0.289403243,0.182912911,0.963162345,0.332122318,0.904312032,0.293875586,0.412247294,0.63079441,0.783667923,0.995077346,0.349341171,0.378189497,0.174952208,0.256653024,0.469973881,0.8904043,0.776218289,0.863712497,0.707958295,0.436407735,0.082392196,0.797999685,0.716121595,0.34160698,0.711472496,0.886374037,0.318516893,0.580792807,0.76565431,0.272731608,0.415529047,0.714759394,0.026996293,0.589365302,0.97610896,0.203435677,R2L
0.772278547,0.871983159,0.53472682,0.84722425,0.915318855,0.469553072,0.709653986,0.425699446,0.513528396,0.364884127,0.716782979,0.631820211,0.168970226,0.736601208,0.660139614,0.704084386,0.43160657,0.729580934,0.824942008,0.942877776,0.576554662,0.029046246,0.367694251,0.388717967,0.184918919,0.758526383,0.175005067,0.771358079,0.348232435,0.88408061,0.649294327,0.985618373,0.705036145,0.404065707,0.557372358,0.64123055,0.781689443,0.67401637,0.137878789,0.555902812,0.808073331,U2R
0.765743529,0.151790071,0.845213151,0.090385194,0.338078432,0.555419414,0.182300657,0.122946478,0.640961338,0.387456868,0.352150233,0.87332299,0.225991809,0.951830758,0.644504434,0.466238231,0.335145416,0.211047003,0.758742557,0.708178715,0.139164723,0.598858996,0.43899534,0.482748093,0.87603054,0.033960597,0.876003135,0.643044306,0.64345996,0.508740764,0.414671201,0.278612029,0.506578518,0.894894887,0.036053651,0.551025101,0.853875263,0.42751812,0.517340869,0.803913219,0.604922986,R2L
0.62049077,0.008721743,0.276525338,0.614182497,0.933358005,0.564762201,0.236400982,0.74861761,0.194326964,0.007934132,0.291455903,0.762022108,0.272191647,0.562094366,0.223242889,0.671335265,0.013000334,0.211844996,0.525845277,0.08709814,0.387961141,0.768041806,0.45972592,0.320773832,0.924493035,0.680710768,0.231453375,0.537676087,0.659394247,0.552599389,0.046866784,0.555973856,0.071923405,0.354672146,0.649685685,0.412985739,0.005325414,0.253222627,0.58229653,0.828334689,0.625293224,U2R
0.918420397,0.521470074,0.461820183,0.953277156,0.572066356,0.214005843,0.530808849,0.482362522,0.423844819,0.66731661,0.286520714,0.97268836,0.432518891,0.069340676,0.179239223,0.981637348,0.428006115,0.106771672,0.658926689,0.385907441,0.41433571,0.360165251,0.049555762,0.493351504,0.874020129,0.154775769,0.987844824,0.484591252,0.411618457,0.79697044,0.193365335,0.433150258,0.641838031,0.098165132,0.907891269,0.14469067,0.881168244,0.939531659,0.578370299,0.050950754,0.604482814,U2R
0.539074641,0.135404614,0.433727822,0.817276838,0.222261623,0.239706853,0.97223191,0.088287604,0.013553778,0.428300527,0.799824477,0.673779945,0.722350251,0.123109726,0.969065767,0.051850309,0.931999889,0.448335029,0.076378115,0.708659141,0.250035442,0.829246298,0.92056811,0.103199401,0.125063548,0.759535597,0.707840542,0.777911405,0.815871631,0.481064246,0.800554601,0.278470645,0.58014026,0.969143795,0.334363189,0.886617832,0.860367082,0.136665345,0.414239619,0.635087148,0.571138076,U2R
0.246177728,0.842098165,0.726373777,0.251961893,0.222787016,0.624365611,0.100281334,0.523469255,0.401479921,0.218289358,0.043295244,0.612792668,0.088670931,0.65209919,0.808206556,0.546663092,0.079715554,0.080791633,0.95824388,0.316503831,0.863362836,0.192657582,0.681965101,0.604414837,0.135323959,0.506308209,0.321137835,0.761444044,0.367797328,0.637997948,0.818675964,0.539896023,0.754569011,0.637866923,0.190830499,0.585010818,0.994794577,0.459270799,0.54439045,0.034638819,0.470418082,Probe
0.075593365,0.329618893,0.900039664,0.00906309,0.171768488,0.600879184,0.425138676,0.060153949,0.064280317,0.738441532,0.314131405,0.589652856,0.683190764,0.787516533,0.824294908,0.59426872,0.09544019,0.473293285,0.681507883,0.971599774,0.846020062,0.377541723,0.829189496,0.906972857,0.09088023,0.313688282,0.023239558,0.678944453,0.102979729,0.500852525,0.443379857,0.134604819,0.687598434,0.052234389,0.967827201,0.065815505,0.463998791,0.462943109,0.067797164,0.561430024,0.641848292,R2L
0.09547324,0.695008941,0.402867319,0.188927896,0.062655529,0.409673686,0.129218303,0.37841511,0.900638623,0.065890158,0.769098066,0.413614933,0.757116479,0.257026008,0.199188606,0.203126912,0.92693151,0.467881005,0.263286217,0.470261083,0.09664942,0.62600914,0.704631682,0.721472528,0.571394351,0.951309532,0.546625471,0.837189492,0.387892177,0.217549076,0.261408974,0.089227258,0.320417082,0.884827171,0.717109528,0.194252731,0.378772141,0.974514501,0.403112044,0.258923805,0.05212833,Probe
0.175032837,0.11284797,0.513608055,0.875849552,0.891746146,0.372729444,0.912711133,0.833267079,0.992686472,0.574605409,0.332168461,0.280353843,0.799694673,0.388086112,0.62323718,0.496602603,0.718768339,0.493554243,0.519368543,0.471370608,0.035701526,0.391607566,0.281680413,0.729887691,0.191784897,0.961031559,0.393579608,0.190297466,0.09395233,0.213823403,0.149690575,0.928715124,0.752867023,0.070704367,0.475612785,0.528327451,0.151543751,0.112701098,0.639941566,0.344805787,0.443052914,normal
0.335162179,0.609434307,0.017671098,0.063361412,0.859116336,0.883709174,0.514621148,0.312145436,0.400125221,0.852025216,0.127756733,0.003917535,0.877194364,0.824684778,0.301573311,0.119298121,0.045008177,0.239048071,0.369308753,0.792304905,0.10209387,0.881445537,0.643560765,0.346169155,0.925233597,0.522618613,0.749053715,0.755990937,0.332805786,0.063050022,0.081514252,0.215294886,0.073206819,0.217639847,0.464331288,0.707534081,0.422916533,0.333082317,0.765485049,0.558774528,0.218086047,U2R
0.111439348,0.850936296,0.448500441,0.170110334,0.20720357,0.514478918,0.021077999,0.099512229,0.716691585,0.911534854,0.247442597,0.94822642,0.913741262,0.44849937,0.655093723,0.641709597,0.501828483,0.947692177,0.558363822,0.722954259,0.048229738,0.246649443,0.42397499,0.122911644,0.048226222,0.052496301,0.940349187,0.398271001,0.807763909,0.850630077,0.364169152,0.12096241,0.556887571,0.150445563,0.788537011,0.376135385,0.362099767,0.016471007,0.017369563,0.109612272,0.68200659,DoS
0.263168663,0.270850633,0.484662737,0.912214139,0.693380492,0.786161885,0.417779433,0.684992761,0.397740524,0.067854346,0.791126891,0.199084782,0.394582494,0.00904132,0.463587627,0.834590941,0.49478909,0.238526212,0.241645062,0.116504472,0.010239474,0.061287491,0.932066685,0.912029473,0.089669258,0.996075498,0.968950809,0.421674914,0.471785533,0.887315311,0.29864257,0.649849725,0.705992422,0.894458889,0.794442589,0.460580974,0.418566798,0.447592492,0.250766524,0.695424196,0.138668685,Probe
0.351965424,0.578794455,0.752991206,0.308841087,0.37824326,0.588968878,0.394107697,0.762826996,0.383134011,0.419676216,0.468615408,0.135569307,0.391894357,0.250630901,0.723198538,0.90206521,0.703606737,0.264979756,0.805946063,0.745331323,0.345926412,0.625727848,0.141892821,0.868041375,0.555379863,0.454537328,0.745092283,0.189641999,0.869041846,0.243023413,0.097019576,0.472886699,0.673547103,0.080008488,0.562319311,0.161852623,0.953201949,0.577140518,0.645705192,0.849334323,0.936834634,R2L
0.50416411,0.088237059,0.464198965,0.779798041,0.176292,0.923150252,0.745382461,0.320373182,0.873579096,0.871603301,0.661114212,0.077652761,0.774420808,0.849024023,0.314612968,0.340157302,0.014412286,0.402497975,0.074514552,0.177609827,0.537228624,0.1281066,0.886676496,0.325210888,0.228502413,0.635187984,0.311797076,0.717133369,0.121424611,0.086687813,0.470663539,0.980248405,0.186862417,0.146444831,0.095666932,0.857453593,0.628683908,0.622354509,0.404569038,0.361168966,0.890645264,R2L
0.231881343,0.150988906,0.454066145,0.373283318,0.661434452,0.454708536,0.759561924,0.48811056,0.256560665,0.74351382,0.270665727,0.112956955,0.05841685,0.310205508,0.686074042,0.951295421,0.961727549,0.804569413,0.486447951,0.072743701,0.470286994,0.543118874,0.841658329,0.630607345,0.47180124,0.554652614,0.261054677,0.035764947,0.009525478,0.348336303,0.864472644,0.614250479,0.248730353,0.422453738,0.434583732,0.813577673,0.956136349,0.458895979,0.270897489,0.869869223,0.261521394,R2L
0.140771863,0.199165402,0.27251008,0.763307431,0.665109373,0.547368657,0.726163726,0.714013258,0.7217013,0.520421245,0.755998127,0.143075237,0.173514625,0.099738575,0.452716978,0.259963823,0.953401108,0.673527373,0.046854782,0.422141148,0.767695762,0.24146427,0.214611917,0.17538691,0.716857652,0.078531083,0.872407516,0.858214926,0.851939255,0.947511249,0.704494958,0.824460278,0.448011158,0.631831373,0.860248042,0.41737021,0.219330033,0.711422001,0.012778136,0.003330065,0.365725035,DoS
0.88403571,0.759588296,0.45311312,0.27105625,0.345898663,0.505171981,0.918455739,0.83077642,0.593282276,0.148246011,0.420615533,0.624161375,0.464495522,0.223326122,0.612509782,0.645712527,0.497913746,0.08134632,0.844606166,0.137757691,0.717967795,0.910021936,0.240004539,0.38630691,0.146636161,0.075229573,0.875056241,0.781642035,0.799069674,0.252644152,0.062817243,0.302152639,0.06379001,0.602916342,0.818891493,0.883378278,0.322707266,0.710063749,0.547955786,0.298636606,0.853004079,Probe
0.950761206,0.032366173,0.932436729,0.003794283,0.636892838,0.763088299,0.00324271,0.61573661,0.358665758,0.553059459,0.822476844,0.64386457,0.836748807,0.564451347,0.309242709,0.030969616,0.362839916,0.447381629,0.839617378,0.607474104,0.754420984,0.589597235,0.862810861,0.004907107,0.972614008,0.581820806,0.231677458,0.924792043,0.999821945,0.857464634,0.277285629,0.80398981,0.689749565,0.674915958,0.096172609,0.656495348,0.410215404,0.186417949,0.512137758,0.399699335,0.179352871,normal
0.358596661,0.598575744,0.385507676,0.108997513,0.631153623,0.504260536,0.364972322,0.639826134,0.119545051,0.769601249,0.50601353,0.33496558,0.816562947,0.795719713,0.397506838,0.299958692,0.290543275,0.324417192,0.572505759,0.275821319,0.590059928,0.618370205,0.402734167,0.915768695,0.786614417,0.382002284,0.525247048,0.344911795,0.74268812,0.429594508,0.782781384,0.517354447,0.92190484,0.734346631,0.297617834,0.932311998,0.997417713,0.667069643,0.629552898,0.433173912,0.662548138,normal
0.338777061,0.236654853,0.783019508,0.933235437,0.329766553,0.215550125,0.145647913,0.231350486,0.314430571,0.41553144,0.232687895,0.586281,0.660705505,0.108174923,0.923983311,0.191546251,0.377449004,0.375635369,0.26102828,0.011382345,0.321474415,0.215551589,0.847213691,0.357046885,0.308552151,0.804408644,0.86250015,0.607101165,0.641627608,0.436194884,0.281449422,0.478720164,0.561784775,0.077708427,0.515026365,0.941685946,0.586791851,0.374411738,0.263165872,0.485420898,0.386424079,normal
0.432989912,0.79734244,0.136870459,0.896644664,0.638826416,0.247010386,0.125553129,0.293673299,0.403204529,0.748688971,0.166892861,0.898696205,0.759757553,0.792801205,0.761043034,0.952804838,0.104166551,0.118500934,0.401921941,0.98955266,0.798511774,0.990231488,0.863988413,0.781386406,0.546250613,0.080590541,0.693297618,0.058978651,0.392879914,0.52173187,0.071634667,0.736003173,0.621648539,0.840907333,0.092772212,0.767475377,0.086941088,0.533310303,0.442520139,0.717366403,0.992431125,R2L
0.544664825,0.358164617,0.969610965,0.408559346,0.509201525,0.376527571,0.484861447,0.148444303,0.852223167,0.949090718,0.270961958,0.889430434,0.644111049,0.220993446,0.63222033,0.972035747,0.403382587,0.983511577,0.23796215,0.217537818,0.396953308,0.4784739,0.087867484,0.737125459,0.803227424,0.803224996,0.776310065,0.509422396,0.922535443,0.486533321,0.366903979,0.994971364,0.402224387,0.177718009,0.935663717,0.27283695,0.451578995,0.89012754,0.657776004,0.63913027,0.730456633,R2L
0.112017032,0.471635878,0.783519938,0.660776354,0.446634143,0.310867908,0.439482426,0.929318024,0.908648991,0.128721106,0.264638984,0.032010821,0.10576761,0.175854461,0.072205261,0.265654916,0.418432806,0.179451307,0.776191137,0.983143378,0.960223954,0.301920283,0.509733789,0.305695136,0.911481807,0.45948103,0.694553068,0.749549843,0.658247,0.37811656,0.564805774,0.145357165,0.440530406,0.304002541,0.360272579,0.97257857,0.605033683,0.777929814,0.638692619,0.286769683,0.565508526,DoS
0.082720327,0.084243152,0.57666929,0.774286974,0.086198974,0.303561846,0.326488823,0.885626817,0.320599522,0.620920429,0.113023791,0.212732825,0.766528839,0.598031199,0.833154451,0.97941207,0.613559281,0.790127206,0.345440124,0.963202818,0.856158898,0.42748052,0.612111598,0.218677596,0.19829659,0.538031718,0.298909658,0.129862453,0.294157838,0.114345535,0.337641838,0.17446363,0.544906536,0.204124229,0.0983937,0.815310357,0.763762865,0.794046278,0.157131729,0.566521738,0.494276819,DoS
0.069543897,0.1491218,0.879252746,0.169595966,0.787874727,0.989049448,0.713871529,0.655085089,0.35462512,0.381944995,0.774999965,0.10766089,0.071194494,0.479045394,0.517436242,0.207114714,0.785717963,0.630408118,0.963750107,0.110005802,0.425627152,0.803665628,0.284533839,0.07391308,0.63843656,0.108969255,0.925919296,0.741329413,0.728135064,0.154966151,0.912284853,0.454673666,0.802150312,0.728872087,0.012598919,0.811268384,0.315769542,0.352073273,0.130458464,0.475831351,0.602091784,normal
0.515402388,0.623749709,0.207335214,0.213271834,0.805589321,0.143798073,0.662486599,0.720209269,0.719161369,0.715381878,0.109898056,0.451923329,0.058636836,0.847917062,0.795443146,0.908894823,0.365630299,0.308514202,0.462468594,0.329097752,0.574244599,0.700674607,0.810491977,0.895102525,0.728031388,0.462316916,0.513311924,0.511335817,0.329349116,0.838112124,0.644455169,0.202337848,0.694836632,0.540403145,0.691042574,0.012027436,0.647014602,0.925479461,0.199070841,0.741532574,0.021741483,DoS
0.614579711,0.493490125,0.496947717,0.507305851,0.218862147,0.280526293,0.285649287,0.602690008,0.907150804,0.606027319,0.619138826,0.559708866,0.90904757,0.205304427,0.016540113,0.58356874,0.052869289,0.597733075,0.150276229,0.50219851,0.10134986,0.438802594,0.176581608,0.574946558,0.501224772,0.871591878,0.634642892,0.820617969,0.845916054,0.231405619,0.97536426,0.362126767,0.382343407,0.862704779,0.76029815,0.290981685,0.859673765,0.759176346,0.248371554,0.474336931,0.379378902,normal
0.235747079,0.483603348,0.473433251,0.264336316,0.26778917,0.890483605,0.90157258,0.945830191,0.063526292,0.527818842,0.634850338,0.174634881,0.7728742,0.977126814,0.595065724,0.024275149,0.282513312,0.006852215,0.495392813,0.008951297,0.531498941,0.19925857,0.43615551,0.234505399,0.159568712,0.351859049,0.245627893,0.679402768,0.4749119,0.962644976,0.795490253,0.704989737,0.711114881,0.766643569,0.795699657,0.514875528,0.9323953,0.640245625,0.501518643,0.524277254,0.480081945,DoS
0.559225584,0.210130801,0.776125391,0.325003275,0.878278307,0.473743029,0.926676952,0.958317807,0.246338049,0.400814897,0.803706344,0.808576329,0.183055545,0.2858606,0.458836184,0.327085528,0.001177071,0.87373762,0.139914483,0.760778058,0.349891857,0.729298066,0.111441882,0.357425501,0.523734216,0.504529244,0.859511808,0.807686438,0.740983986,0.333527331,0.780610214,0.085945129,0.42592217,0.991323229,0.918428504,0.88741698,0.376680089,0.591069571,0.292179658,0.186147092,0.278144191,Probe
0.164011935,0.287850962,0.195796637,0.675239428,0.863236722,0.288603071,0.568311003,0.762279143,0.581223659,0.599114458,0.06553148,0.408898532,0.568127285,0.292526996,0.465359493,0.018231258,0.961756023,0.321288857,0.90370341,0.531044452,0.07808452,0.003895629,0.343422074,0.608705495,0.203646899,0.441682903,0.153392227,0.5092384,0.39979433,0.211712729,0.663813096,0.177748398,0.590520435,0.002382928,0.536726669,0.593918919,0.164886522,0.608432138,0.421752945,0.91495827,0.889160682,R2L
0.879308079,0.754227947,0.105791319,0.63495856,0.86043638,0.690281374,0.82818184,0.200677944,0.498426935,0.92173876,0.613804747,0.169868482,0.63678653,0.057743296,0.436941624,0.511899078,0.691940142,0.142193447,0.800893199,0.70115131,0.909473288,0.997047368,0.044770041,0.225706748,0.22161083,0.768678992,0.683064721,0.502308868,0.530657285,0.783863364,0.935236182,0.562401655,0.269603036,0.306083869,0.133153394,0.262181561,0.230075965,0.423717353,0.719112253,0.300595719,0.326734087,DoS
0.080083602,0.206710693,0.55829315,0.569383907,0.594398624,0.694920062,0.339759489,0.366069348,0.39492674,0.620020807,0.172826766,0.326434613,0.800430347,0.517756783,0.539241494,0.205679417,0.935873356,0.27539674,0.540955672,0.93476716,0.002374498,0.951339545,0.98542832,0.349457202,0.398666844,0.166887032,0.200458913,0.939922827,0.435879581,0.869488015,0.169199858,0.594122811,0.830459871,0.830366037,0.407643878,0.441059657,0.143068773,0.289600821,0.130109416,0.09212243,0.256892388,normal
0.63914556,0.280525222,0.859393984,0.689080035,0.65237517,0.985793876,0.151291429,0.181435357,0.424941946,0.725515571,0.570846574,0.479972157,0.066053371,0.304713192,0.311347158,0.37061823,0.826153143,0.484003976,0.211790607,0.455763166,0.807205823,0.598839021,0.446219612,0.667515862,0.289564896,0.412810536,0.635001374,0.868950786,0.227879905,0.148399487,0.596731966,0.566721176,0.957982226,0.389917309,0.611956736,0.62588262,0.042443928,0.032443746,0.681514895,0.50414322,0.201871557,normal
0.004327269,0.538311851,0.633411191,0.809387628,0.745794394,0.468367392,0.644704873,0.034573639,0.025633879,0.504895076,0.982732556,0.516324648,0.068252836,0.400443671,0.800856889,0.945350807,0.058830302,0.4763807,0.483231541,0.334156203,0.429629835,0.032520735,0.261181248,0.560407743,0.189197592,0.415199592,0.313461145,0.617006667,0.877291005,0.010573988,0.355929181,0.031633837,0.603451058,0.476917292,0.279333802,0.976467774,0.717395097,0.637376583,0.55427193,0.070445982,0.071474526,normal
0.212203108,0.984837467,0.97495223,0.671782764,0.493529231,0.200468151,0.436090588,0.511189822,0.628430568,0.070939427,0.563252322,0.097543959,0.181796285,0.433746237,0.751662056,0.316410537,0.303617295,0.557306039,0.411992839,0.182890638,0.214259814,0.091681079,0.056559098,0.01648339,0.395451605,0.804604455,0.960767624,0.787325676,0.409684768,0.386375834,0.111101292,0.264794505,0.839481255,0.75282651,0.598979974,0.552653858,0.607443105,0.273206099,0.170057897,0.894682939,0.352028345,DoS
0.376595322,0.194159992,0.573668026,0.942196741,0.845416523,0.900293993,0.639102167,0.71979611,0.772979079,0.724791764,0.328741607,0.99402972,0.146568475,0.747086083,0.523653627,0.724826532,0.844439693,0.764161881,0.574346438,0.404033965,0.983848915,0.501948676,0.238542138,0.745698634,0.932446447,0.815541791,0.239520568,0.613825953,0.625256484,0.783497848,0.427448385,0.691088323,0.185541515,0.747450824,0.67139185,0.221602597,0.452698948,0.189621645,0.989191496,0.006356977,0.870086065,Probe
0.305900607,0.838871783,0.408304493,0.430449534,0.984864693,0.787201556,0.561275853,0.104183396,0.745116934,0.519289361,0.537206858,0.029826222,0.057818916,0.861053663,0.018938708,0.576288275,0.244976044,0.222555762,0.856888313,0.783700724,0.127863914,0.683283898,0.269932011,0.467677783,0.299121536,0.591375149,0.045764443,0.581459825,0.876332784,0.60289729,0.981120706,0.597377692,0.078576063,0.028899886,0.191595156,0.605515434,0.56187949,0.328551221,0.178045264,0.781850815,0.231208206,DoS
0.12388659,0.554366037,0.019720636,0.42865492,0.034380287,0.021198336,0.742477217,0.597563562,0.092439196,0.642009667,0.370819223,0.276831469,0.869027903,0.09454493,0.466858671,0.746254151,0.599144799,0.369401004,0.68735443,0.711021654,0.887581531,0.489139943,0.729684591,0.099949013,0.601136395,0.488124379,0.86029455,0.504509982,0.698679926,0.118313582,0.817469869,0.762334037,0.903523519,0.100211183,0.568644299,0.745266481,0.886018613,0.874859724,0.167499099,0.000836062,0.195790482,DoS
0.480532573,0.996873996,0.802607735,0.403220228,0.102187136,0.000204566,0.454088594,0.968411353,0.915292644,0.549638605,0.742086775,0.532520705,0.371382951,0.133263774,0.82492982,0.619880307,0.167965549,0.788878382,0.610637606,0.079758614,0.343562769,0.552824871,0.381367302,0.854360484,0.970256105,0.656785226,0.973567799,0.978706288,0.233791699,0.016032704,0.00864276,0.309311227,0.773286377,0.344813427,0.604669599,0.71291402,0.142189402,0.088845483,0.648743805,0.44336393,0.249006741,U2R
0.79519843,0.728689214,0.032527448,0.517222196,0.455083474,0.002980632,0.74301771,0.52236282,0.214840337,0.975403085,0.553738201,0.205995628,0.152814842,0.473263399,0.795939851,0.291978472,0.413498061,0.172355599,0.135824852,0.517802651,0.474587695,0.665901124,0.076199975,0.226747672,0.923577845,0.182369767,0.988306722,0.436533249,0.491013001,0.31637792,0.779431567,0.823439802,0.779070703,0.155535276,0.974327929,0.798183177,0.941194449,0.258973436,0.699045444,0.759579443,0.984345872,normal
